id,title,budget,revenue,date_id
14675,The Awful Truth,9.0E7,1.22823468E8,19370101
29912,The Robe,4100000.0,3.6E7,19530916
28881,Wind,2.9E7,5519569.0,19920911
10782,Basic,5.0E7,4.2792561E7,20030418
9341,The Core,6.0E7,7.4208267E7,20030328
25461,Raising Victor Vargas,800000.0,2816116.0,20020516
12516,Dreams,1480000.0,2.9940623E7,19900511
62184,Eye of God,3500000.0,292092.0,19971017
41938,Physical Evidence,2.0E7,3.77E7,19890127
79615,Square Dance,5000000.0,225358.0,19870301
42178,Winter Kills,2.6E7,1.54608856E8,19790511
8409,A Man Apart,3.6E7,4.4350926E7,20030404
1817,Phone Booth,1.3E7,9.7837138E7,20020909
21052,Levity,7500000.0,209151.0,20030316
9506,Anger Management,7.5E7,1.95745823E8,20030411
14290,Better Luck Tomorrow,2.6E7,1.5366077E7,20020112
24982,Ghosts of the Abyss,1.3E7,1.7040871E7,20030410
2662,House of 1000 Corpses,7000000.0,1.6829545E7,20030411
42383,XX/XY,2.3E7,9.4999898E7,20020111
11817,Bulletproof Monk,5.2E7,2544504.0,20030328
24621,Chasing Papi,125000.0,6126237.0,20030416
13370,A Mighty Wind,6000000.0,1.8750246E7,20030416
8326,Holes,2.0E7,3005082.0,20030418
11516,Winged Migration,3.5866397E7,2.021708E7,20011212
10514,The Andromeda Strain,6500000.0,1.2376563E7,19710312
14237,Brainscan,7840000.0,4352094.0,19940422
41461,The Iceman Cometh,7000000.0,573335.0,19731110
16651,The Other Side of Heaven,7000000.0,4720371.0,20010412
12661,Undercover Blues,6500000.0,1.2416686E7,19930910
24961,The Wiz,2.4E7,2.1049053E7,19781024
26866,Swords of Blood,700000.0,2200000.0,19620307
31633,The Marrying Man,2.6E7,1.2454768E7,19910405
47762,Scenes from a Mall,3000000.0,9563393.0,19910222
2832,Identity,3.8E7,9.0259536E7,20030425
31459,It Runs in the Family,3300000.0,6.4110728E7,20030425
31932,City of Ghosts,3.5E7,1.4431253E7,20020101
38868,A Decade Under the Influence,2000000.0,1.25983972E8,20030425
11458,People I Know,2.0E7,216556.0,20021121
18736,The Lizzie McGuire Movie,1.7E7,5.5534455E7,20030425
36658,X2,1.1E8,4.07711549E8,20030424
46989,Blue Car,1000000.0,464000.0,20020111
20689,The Dancer Upstairs,4900000.0,1.49368835E8,20020920
13438,Marooned in Iraq,3300000.0,4949039.0,20020522
10708,Daddy Day Care,6.0E7,1.64433867E8,20030503
85472,Only the Strong Survive,9.0E7,4.83866772E8,20020114
1816,A Chorus Line,750000.0,1.4202899E7,19851210
17667,Beat Street,900000.0,898994.0,19840608
17464,Breakin' 2: Electric Boogaloo,1.3E7,259019.0,19841221
10515,Castle in the Sky,1.85E8,1.004558444E9,19860802
43232,Les Girls,1.4E7,2.36E7,19570101
604,The Matrix Reloaded,1.5E8,7.38599701E8,20030515
55616,Dracula: Pages from a Virgin's Diary,1596010.0,2400000.0,20020228
10720,Down with Love,3.5E7,2.0298207E7,20030508
1555,The Spanish Apartment,5300000.0,3897799.0,20020517
33875,Pokémon Heroes: Latios and Latias,7834998.0,2.0867919E7,20020713
5146,The In-Laws,3.5E7,2.0440627E7,20030523
12544,Respiro,1.8E7,4.0651864E7,20020101
12,Finding Nemo,9.4E7,9.40335536E8,20030530
9654,The Italian Job,6.0E7,1.76070171E8,20030530
9902,Wrong Turn,1.26E7,2.8650575E7,20030530
584,2 Fast 2 Furious,7.6E7,2.36350661E8,20030605
39125,Love the Hard Way,5500000.0,1.1494812E7,20030327
1088,Whale Rider,8000000.0,4.14E7,20030130
47423,Once a Thief,1800000.0,4303351.0,19910202
29425,The Crazies,275000.0,560622.0,19730316
22386,Come September,4900000.0,3494070.0,19610101
32328,Gay Purr-ee,5800000.0,1.15E7,19621024
29586,King Rat,6500000.0,1.4E7,19651027
111815,Mr & Mrs Bridge,1.5E7,3495597.0,19901123
11890,Oscar,3.5E7,2.3562716E7,19910426
51426,Battle Cry,3000000.0,1.0E7,19550202
43490,"Objective, Burma!",2.7E7,168832.0,19450216
8092,This Boy’s Life,5000000.0,4104962.0,19930409
290,Barton Fink,9000000.0,6153939.0,19910801
44043,Cloak and Dagger,1.8E7,231820.0,19460928
1403,Duel at Diablo,1250000.0,5000000.0,19660615
46059,The Hot Rock,1300000.0,1.1E7,19720126
40085,"The Long, Hot Summer",1.0E7,3.45E7,19580403
2263,Music Box,150000.0,6263883.0,19891222
6523,North to Alaska,3500000.0,1.4594226E7,19601107
41426,Jubilee,5400000.0,2200000.0,19780201
49842,Quai des Orfèvres,952707.0,152961.0,19471003
30529,The Truce,200000.0,371000.0,19970210
24073,Opportunity Knocks,3000000.0,1.1359129E7,19900330
2071,Shattered,2.2E7,1.1511031E7,19911011
10152,Dumb and Dumberer: When Harry Met Lloyd,1.9E7,3.9267515E7,20030613
31246,From Justin to Kelly,1.2E7,4922166.0,20030620
11375,Hollywood Homicide,7.5E7,5.1142659E7,20030609
24985,The Heart of Me,7000000.0,600000.0,20020101
55735,Loco Love,500000.0,142666.0,20030316
17813,Alex & Emma,3.0E7,1.5368897E7,20030616
115665,Extasis,1.4E8,5.85174222E8,19960216
42511,Orphans of the Storm,7508646.0,1.0890811E7,19211228
9471,Charlie's Angels: Full Throttle,1.2E8,2.59175788E8,20030627
12800,Gasoline,2.0E8,1.02546711E9,20011120
15486,The Bank,2.0E7,1.8685751E7,20010906
216,Ali: Fear Eats the Soul,130000.0,1511572.0,19740305
47676,"Bodies, Rest & Motion",2500000.0,764083.0,19930110
113739,Ring of Terror,374000.0,3000000.0,19620201
24109,Fun with Dick and Jane,3000000.0,1702433.0,19770318
19957,Knights of the Round Table,2000000.0,2100000.0,19531222
18722,Mr. Baseball,750000.0,2.0E7,19921001
43039,Never on Sunday,151000.0,8000000.0,19600524
33454,Scaramouche,3005000.0,6746000.0,19520508
48451,Strange Bedfellows,1.49E8,8.23970682E8,19650209
6949,"What's Up, Doc?",4500000.0,3606395.0,19720309
1927,Hulk,1.37E8,2.4536048E8,20030619
10327,"Legally Blonde 2: Red, White & Blonde",4.5E7,1.24914842E8,20030702
14411,Sinbad: Legend of the Seven Seas,6.0E7,2.628832E7,20030702
296,Terminator 3: Rise of the Machines,2.0E8,4.35E8,20030702
302,Swimming Pool,7800000.0,2.2441323E7,20030518
8698,The League of Extraordinary Gentlemen,7.8E7,1.79265204E8,20030711
554,The Cuckoo,7.0E7,1.31002597E8,20020101
61545,The Holy Land,7000000.0,1310673.0,20010404
8961,Bad Boys II,1.3E8,2.73339556E8,20030718
17403,How to Deal,3.8E7,1.09906372E8,20030718
9486,Johnny English,4.0E7,1.60583018E8,20030406
3472,Dirty Pretty Things,2728621.0,329017.0,20020905
25921,Garage Days,600000.0,2099677.0,20021003
24259,On the Run,9.0E7,1.40807547E8,20020911
41453,The Sea Is Watching,1.0E7,7240837.0,20020727
11894,Curly Sue,1.0E7,1.7979739E7,19911024
20726,Little Giants,4.06E7,791830.0,19941014
24558,Loose Cannons,1500000.0,5585154.0,19900209
44916,Spencer's Mountain,1.5E7,2.8084357E7,19630516
1996,Lara Croft Tomb Raider: The Cradle of Life,9.5E7,1.56505388E8,20030721
4464,Seabiscuit,1.6E7,1.48336445E8,20030722
12279,Spy Kids 3-D: Game Over,3.8E7,1.97011982E8,20030725
9104,Buffalo Soldiers,1.5E7,1.22823468E8,20010908
33339,Camp,1.65E7,1628154.0,20030905
71714,"Lucía, Lucía",2750000.0,548562.0,20030117
4613,Scorched,1.4E7,1.9428166E7,20030517
12530,Avanti!,8.5E7,3.6E7,19721217
45096,Eve of Destruction,1.3E7,7553105.0,19910118
21882,Gator,5.0E7,1.7012846E8,19760825
5185,The Private Life of Sherlock Holmes,1.0E7,1500000.0,19701029
10553,Remo Williams: The Adventure Begins...,1.25E8,1.4393902E7,19851011
21512,The Blood of Heroes,1000000.0,882290.0,19891019
8273,American Wedding,5.5E7,2.31449203E8,20030801
8046,Gigli,3000000.0,7266209.0,20030801
50350,And Now... Ladies and Gentlemen...,2.8E7,8345056.0,20020529
287811,Boys Life 4: Four Play,2.0E7,7.9114085E7,20030801
48967,I'll Be There,5.5E7,1.74463257E8,20030613
8094,The Magdalene Sisters,1.5E7,2.0957001E7,20021024
26195,The Secret Lives of Dentists,4.0E7,8.7840042E7,20020909
9257,S.W.A.T.,5.0E7,1.16643346E8,20030808
9499,Le Divorce,1.8E7,1.2991996E7,20030808
17180,Princess Blade,3.0E7,2.3461013E7,20011215
15292,Step Into Liquid,1.5E7,1.092506E7,20030805
12491,Accattone,3.0E7,2.548049E7,19610831
41660,The Making of '...And God Spoke',2.5E7,4.8407611E7,19940923
27814,Brain Damage,3.0E7,6112613.0,19880415
41206,A Double Life,2500000.0,6400000.0,19471225
33954,Hawks and Sparrows,740000.0,1918497.0,19660105
48364,The Man in the Glass Booth,3.5E7,6.39E7,19750127
71010,Purpose,3.0E7,4.3312294E7,20020221
23395,The Red Pony,5.0E7,1.1046314E8,19490328
47278,Sex & the Other Man,2.7E7,6.0527873E7,19950613
24192,The Gospel According to Matthew,4000000.0,102739.0,19640904
10237,The Honeymoon Killers,2.8E7,7936780.0,19700204
26755,Brother's Keeper,7000000.0,6000000.0,19920909
42470,The Day of the Dolphin,5000000.0,388789.0,19731219
3101,I Love You to Death,1.8E7,3300000.0,19900406
2055,Open Range,2.2E7,6.8296293E7,20030829
11770,Shaolin Soccer,4000000.0,4.277676E7,20010712
14926,Uptown Girls,2.0E7,3.7095657E7,20030815
2771,American Splendor,1.4E7,6003587.0,20030815
1778,The Backyard,1.2E7,1.463327E7,20020308
44408,Carnage,6000000.0,1.4842388E7,20020517
54390,Passionada,9000000.0,334319.0,20030817
10923,Agent Cody Banks,2.8E7,5.8795814E7,20030314
79888,The Cemetery Club,4.8E7,2.242E7,19930203
114776,Changing Habits,5000000.0,1.9868354E7,19970520
18573,House of Wax,658000.0,2.38E7,19530410
37451,The Inn of the Sixth Happiness,3.5E7,2.9048571E7,19581211
41759,Man's Best Friend,6000000.0,1.2974636E7,19931119
37227,Of Unknown Origin,5.0E7,4.0954603E7,19831124
41944,The Rachel Papers,3.0E7,7.5E7,19890512
11206,Wait Until Dark,4000000.0,1.1E7,19671026
13154,Showdown in Little Tokyo,8000000.0,2275557.0,19910823
18148,Tokyo Story,3000000.0,302204.0,19531103
636,THX 1138,777000.0,2437000.0,19710311
3055,Valley of the Dolls,5000000.0,5.0E7,19671227
40920,The Business of Fancydancing,3.7E7,3.93616788E8,20020114
54986,Chunhyang,5.5E7,7.644742E7,20000129
43048,Tunes of Glory,3.5E7,1.83E8,19600816
11898,Kind Hearts and Coronets,6.5E7,5.21E7,19490101
14881,Joe Kidd,6000000.0,6330000.0,19720714
26198,The Keep,6000000.0,3661757.0,19831216
43226,The Mysterians,1000000.0,2057193.0,19571228
44585,Attack of the Puppet People,147773.0,5048693.0,19580401
35073,"The Beast from 20,000 Fathoms",210000.0,5000000.0,19530613
9051,10,2.4E7,7.4865517E7,19791004
9362,Tremors,1.1E7,4.8572E7,19900119
19542,The Red Shoes,500000.0,2.3261485E7,19480720
12268,The Pink Panther Strikes Again,8.0E7,3.3833201E7,19761215
10999,Commando,1.0E7,5.75E7,19851003
4593,The Discreet Charm of the Bourgeoisie,800000.0,3020601.0,19720915
41806,"Ay, Carmela!",2.9E7,2000000.0,19900316
19433,Revolution OS,1.8E7,3572443.0,20010101
48464,All the Little Animals,2.0E7,2172941.0,19990709
7504,Earth,3.0E7,528972.0,19980916
6619,Death in Venice,6700000.0,2.1E7,19710301
32316,Marci X,2.0E7,1675706.0,20030822
10610,The Medallion,4.1E7,106404.0,20030815
2830,My Boss's Daughter,4.0E7,3.81725E7,20030821
15920,Autumn Spring,3.0E7,6100000.0,20010927
21413,The Battle of Shaker Heights,1000000.0,8.1471882E7,20030822
38874,Don't Tempt Me,1200000.0,227569.0,20011130
16405,Dust,1.0E7,2.5605015E7,20010829
178675,Venus Boyz,900000.0,1334786.0,20020704
11351,Jeepers Creepers 2,1.7E7,6.3102666E7,20030808
30246,Civil Brand,1.4E8,2.85444603E8,20030829
2722,The Other Side of the Bed,2000000.0,3600000.0,20020427
13778,Dickie Roberts: Former Child Star,1433000.0,1383000.0,20030905
9616,The Order,3.5E7,1.1560806E7,20030905
55015,Home Room,2183000.0,4673000.0,20020412
1415,Party Monster,5000000.0,742898.0,20030905
31094,Taking Sides,1344000.0,1.35E7,20010101
7270,Matchstick Men,6.2E7,6.5565672E7,20030901
1428,Once Upon a Time in Mexico,2.9E7,9.8185582E7,20030911
17906,Dummy,5.5E7,9450897.0,20020912
153,Lost in Translation,4000000.0,1.19723856E8,20030831
66111,Luster,3600000.0,4.4785053E7,20101212
15136,So Close,6000000.0,5.4766923E7,20020822
61054,Children Of The Night,8000000.0,1.08423749E8,19910906
4703,Daisy Miller,2000000.0,4.398423E7,19740522
27590,Gotcha!,2500000.0,8800000.0,19850503
52734,Hard to Hold,225000.0,2900000.0,19840629
14603,Kuffs,8000000.0,2.2168359E7,19920110
10617,Once Upon a Time in China,2200000.0,3826459.0,19910815
10618,Once Upon a Time in China II,2800000.0,3.0399676E7,19920916
11293,Paper Moon,1.2E7,4.41306145E8,19730509
36759,Sgt. Pepper's Lonely Hearts Club Band,1.8E7,3.9024251E7,19780724
38960,A Song for Martin,1.5E7,1.20207127E8,20010316
19383,Targets,2.5E7,2.27853986E8,19680515
53650,The Ugly American,3.5E7,3.21731527E8,19630402
40775,The Bostonians,5.0E7,4.1482207E7,19840101
9584,Convoy,1.2E7,2.2765081E7,19780627
8408,Day of the Dead,3500000.0,3.4E7,19850719
14030,"Hello, Dolly!",2.4E7,3.3208099E7,19691212
49685,I'm Going Home,4.0E7,3.32E8,20010101
2687,Memoirs of an Invisible Man,4.0E7,1.4358033E7,19920228
16323,The Rose,9250000.0,2.9174648E7,19791107
39859,See No Evil,5450000.0,2.0931111E7,19710902
41846,Super Sucker,1.5E7,1.7507368E7,20020101
23325,At War with the Army,1.3E7,3.06E7,19500414
19064,Once Bitten,3200000.0,1.0E7,19851115
43041,The Adventures of Huckleberry Finn,4.0E7,5.8662452E7,19600803
28942,The Brood,1355000.0,9.2108518E7,19790525
37025,The Prince and the Pauper,2.5E7,7027290.0,19370508
10739,Anything Else,1.5E7,1.0631333E7,20030827
12767,Cold Creek Manor,6000000.0,2.1384035E7,20030919
13156,Secondhand Lions,4500000.0,8400000.0,20030919
9707,Bubba Ho-tep,1000000.0,3.6602E7,20020609
20321,Close Your Eyes,1.2E7,2.7281507E7,20020201
36791,In This World,1.5E7,2827489.0,20021117
17614,Yossi & Jagger,2.0E7,4.9823037E7,20020828
7288,Duplex,4.0E7,1.9322135E7,20030926
10159,The Rundown,8.5E7,8.0916492E7,20030926
10934,Under the Tuscan Sun,1.8E7,5.8878723E7,20030430
54243,Kart Racer,2125000.0,6.5E7,20030516
321,Mambo Italiano,4361898.0,3031801.0,20030606
20,My Life Without Me,3.2E7,9726954.0,20030307
18113,National Lampoon Presents Dorm Daze,1.7E7,3.3E7,20030926
5168,To Be and to Have,1000000.0,5632086.0,20020519
9662,The Triplets of Belleville,8000000.0,1477676.0,20030611
837,Videodrome,4000000.0,2120439.0,19830204
20303,Life and Debt,9000000.0,1.819617E7,20030228
19666,Lagaan: Once Upon a Time in India,1.01E7,8100000.0,20010615
821,Judgment at Nuremberg,3000000.0,1.0E7,19611201
41834,Journey of Hope,2.8E7,3.33E8,19900801
2200,Jacob the Liar,1.38E7,2.7100027E7,19741222
776,The Rules of the Game,7000000.0,3.4368475E7,19390608
40440,The Song Remains the Same,7500000.0,3.8934048E7,19761105
16563,Seven Brides for Seven Brothers,5.4E7,5000000.0,19540722
11703,Kiss of the Spider Woman,8.5E7,1.4896466E8,19850726
891,All the President's Men,8500000.0,7.06E7,19760404
11832,Babette's Feast,9000000.0,4398938.0,19870828
51300,The Barber of Siberia,3.5E7,3.7803872E7,19981013
11806,Beethoven,1.5E7,1.47214049E8,19920403
10438,Beethoven's 2nd,1.5E7,1.18243066E8,19931214
36349,Black Moon Rising,3000000.0,6637565.0,19860110
650,Boyz n the Hood,1.1E7,5.7504069E7,19910712
10337,Bugsy,3.0E7,4.9114016E7,19911210
8446,Bugsy Malone,2.0E7,3.767235E7,19760626
42570,By the Sword,5000000.0,5502773.0,19911007
11477,Common Wealth,111000.0,609939.0,20000929
37753,Consenting Adults,1.8E7,2.1591728E7,19921016
9501,Crying Freeman,6100000.0,4710749.0,19950423
4543,The Meaning of Life,1.4E7,1.51E7,19830331
7442,Sleeping with the Enemy,1.9E7,1.74999005E8,19910208
14425,PCU,9000000.0,4350774.0,19940429
13343,The Ghost & Mr. Chicken,700000.0,1.241365E7,19660120
16969,City Heat,2.5E7,3.8348988E7,19841205
11338,Into the Night,1.14E7,6700000.0,19850215
13339,Three O'Clock High,2500000.0,3685862.0,19871009
28761,White Hunter Black Heart,4258000.0,2100000.0,19900914
25237,Come and See,1590000.0,1000000.0,19850701
41780,A Rage in Harlem,8000000.0,1.04E7,19910503
9871,Ginger Snaps,5000000.0,4.873E8,20000801
33258,More American Graffiti,2500000.0,1.5014674E7,19790803
70709,Ruby,1200000.0,1.13E7,19920327
36855,The Reluctant Astronaut,2800000.0,2.6E7,19670905
20238,The Shakiest Gun in the West,9.4E7,1.118888979E9,19680710
47898,The Gun in Betty Lou's Handbag,1.3E7,3721911.0,19920821
48345,Nobody's Baby,7000000.0,2.16E7,20010101
38135,The Debut,1000000.0,1.03173635E8,20000518
55950,Wilder Napalm,1.0E7,2.1486757E7,19930820
39916,Contamination,1.6E7,2.0036737E7,19800802
32082,The Hospital,5.0E7,2.3278931E7,19711214
25269,Article 99,7500000.0,6375979.0,19920313
29449,Images,9000000.0,1.86E7,19720501
33633,Oleanna,6500000.0,124693.0,19941104
86763,Chattahoochee,9000000.0,1.3E7,19890916
78146,Tough Guys Don't Dance,5000000.0,858250.0,19870918
88641,There Goes My Baby,1.05E7,123509.0,19940902
30315,Kingdom of the Spiders,500000.0,1.7E7,19770823
12772,Leap of Faith,8000000.0,1.88E7,19921218
18900,In Cold Blood,3500000.0,1.3007551E7,19671214
17744,The Bedford Incident,8000000.0,1800000.0,19651011
62124,Murderous Maids,2.5E7,2075084.0,20001122
14282,Ninja Scroll,500000.0,500000.0,19930605
21219,Mobsters,2.3E7,2.024679E7,19910726
116094,Charlotte Sometimes,2.0E7,5.3E7,20020311
2116,Out of Time,5.0E7,5.5495563E7,20031003
1584,School of Rock,3.5E7,1.31282949E8,20031003
40945,The Event,1.7E7,3.0331165E7,20030101
19555,9 Dead Gay Guys,4.5E7,3.8058335E7,20030919
2056,The Station Agent,500000.0,8679814.0,20030126
8439,Bus 174,6.0E7,217201.0,20021022
21765,Good Boy!,1.7E7,3.185308E7,20031010
11059,House of the Dead,7000000.0,1.3818181E7,20030411
11775,Intolerable Cruelty,6.0E7,1.19940815E8,20030902
24,Kill Bill: Vol. 1,3.0E7,1.80949E8,20031010
10930,The Flower of Evil,1000000.0,602302.0,20030209
21059,Girls Will Be Girls,2.0E7,2.0308772E7,20030705
49475,Porn Theater,3000000.0,9600000.0,20020101
11329,Runaway Jury,6.0E7,8.015414E7,20031009
9373,The Texas Chainsaw Massacre,9.0E7,1.07071655E8,20031017
1550,Pieces of April,300000.0,1.02E8,20030119
5493,Returner,8000000.0,6836201.0,20020831
28200,Sylvia,7000000.0,1.0E7,20031017
10629,Veronica Guerin,1.0E7,1569918.0,20030711
9839,Beyond Borders,3.5E7,5.6342711E7,20031023
13920,Radio,3.2E7,5.2277485E7,20031024
4256,Scary Movie 3,4.8E7,2.20673217E8,20031024
1807,Elephant,3000000.0,1.0012022E7,20030518
14157,Impulse,1000000.0,5.24978362E8,19840928
42044,Shoah,2.3E7,1.0E7,19851101
37922,Unconditional Love,2.3E7,9.0614445E7,20020823
31397,Alien from L.A.,8000000.0,5.9612888E7,19880101
96171,Men of Respect,1.3E7,3.661161E7,19900118
20312,Interstate 60,7000000.0,1.1603545E7,20020413
59809,Lipstick,7600000.0,5.56E7,19760402
135890,Storyville,1.2E7,4.3579163E7,19920826
64945,That was Then... This is Now,1.7E7,2.8061343E7,19851108
2348,Holy Matrimony,1.4E7,616938.0,19940408
44591,The Black Scorpion,1.5E7,1.1567217E7,19571011
18979,Captain Kronos: Vampire Hunter,1.7E7,1.6316273E7,19740407
31206,The Jolson Story,630000.0,2700000.0,19461010
28658,You'll Never Get Rich,6900000.0,4.1410568E7,19410925
3117,Frankenstein and the Monster from Hell,2.5E7,9.67732E7,19730331
20684,Preaching to the Perverted,1.75E7,8.5313124E7,19970704
27450,Chicago Joe and the Showgirl,1.75E7,2.5024919E7,19900516
26643,The Magic Sword,3.1E7,3.00473716E8,19620401
62327,Promised Land,1.8E7,316000.0,19870901
897,Aparajito,1.1E7,170215.0,19561011
42522,The Hired Hand,1.5E7,5.26E7,19710811
11657,Le Cercle Rouge,1.2E7,3.2324557E7,19701019
27117,Sherlock Holmes and the Voice of Terror,1.3E7,9.0815558E7,19420918
50553,Sherlock Holmes Faces Death,1.25E7,3.8956288E7,19430917
44383,Sherlock Holmes in Washington,750000.0,1214198.0,19430430
78331,The Solid Gold Cadillac,1800000.0,1950000.0,19560822
43708,"Die, Mommie, Die!",5.0E7,320092.0,20031031
240177,Dirt,7.0E7,5.6702901E7,20010421
30349,Mail Order Bride,1.2E7,2.1001563E7,20030101
13537,Shattered Glass,6000000.0,2944752.0,20031114
33222,The Revolution Will Not Be Televised,3.0E7,1.2017369E7,20030307
10719,Elf,3.2E7,1.73398518E8,20031009
266741,Standard Time,2500000.0,1.3539458E7,20021010
23995,Billabong Odyssey,6500000.0,2032973.0,20031107
1836,In My Skin,700000.0,6.0629159E7,20021204
292974,Just an American Boy,1.65E7,3.8903179E7,20030607
508,Love Actually,4.0E7,2.44931766E8,20030907
197563,Love Forbidden,2000000.0,5765562.0,20020528
50314,My Architect,1.1E7,7.1624879E7,20031112
10715,Looney Tunes: Back in Action,8.0E7,6.8514844E7,20031114
14892,The Big Empty,1.8E7,7.72E7,20030516
12146,The Missing,6.0E7,2.9844101E7,20031126
10588,The Cat in the Hat,1.8E7,4.1382841E7,20031121
4970,Gothika,4.0E7,1.41591324E8,20031121
470,21 Grams,2.0E7,6.0427839E7,20030906
11042,The Barbarian Invasions,8000000.0,3432342.0,20030521
44708,Blue Gate Crossing,4500000.0,3.5E7,20020927
10147,Bad Santa,2.3E7,7.6488889E7,20031126
10756,The Haunted Mansion,9.0E7,1.82290266E8,20031125
9562,Timeline,8.0E7,4.3935763E7,20031126
36068,Marquis,8000000.0,1.1949484E7,19890426
11012,Damage,2.5E7,7532911.0,19921202
30068,Devil's Playground,1.0E7,1.03166989E8,20020101
158413,Journeys with George,1.83E7,1.1279021E8,20020308
9556,Darkman,1.6E7,4.8878502E7,19900824
1702,Death Machine,2.5E7,1422749.0,19941223
4823,Final Analysis,1.2E7,2.8590665E7,19920207
10168,The Freshman,900000.0,6980986.0,19900719
38939,Tales from the Crypt,3000000.0,4.7E7,19720309
10952,New Jack City,6000000.0,4.7624253E7,19910308
14022,Slacker,9000000.0,8200000.0,19900726
860,WarGames,1.2E7,7.9567667E7,19830603
41521,Mr. Hobbs Takes a Vacation,2000000.0,1.0E7,19620615
48035,Ordet,9000000.0,2.5E7,19550109
17831,A Tale of Two Cities,2.5E7,1.51562E7,19351225
31510,Ben-Hur: A Tale of the Christ,3900000.0,9000000.0,19251230
899,Broken Blossoms,2.2E7,9418365.0,19190513
8289,Gorky Park,4550000.0,1.6175602E7,19831215
11583,The First Great Train Robbery,6000000.0,2000000.0,19790125
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",7.5E7,4.5858563E7,19840330
6472,Guarding Tess,2.0E7,4553271.0,19940311
5143,Hannah and Her Sisters,6400000.0,4.0084041E7,19860207
11384,The Hard Way,5.0E7,6.5595485E7,19910308
8010,Highlander II: The Quickening,3.0E7,1.555634E7,19910130
9292,Hudson Hawk,6.5E7,1.721808E7,19910523
2297,Kafka,1.1E7,1263279.0,19911115
951,Kindergarten Cop,1.5E7,2.01957688E8,19901221
5765,Knight Moves,600000.0,299200.0,19920114
9319,The Last Boy Scout,2.9E7,5.9509925E7,19911211
1643,Last Tango in Paris,1250000.0,3.6144E7,19721014
2007,Lorenzo's Oil,2.5E7,7286388.0,19921230
10995,The Lover,2.5E7,4152230.0,19920222
8047,Matador,1200000.0,1200000.0,19860307
2612,Mr. Destiny,2.0E7,1.5379253E7,19901012
1825,Over the Top,2.5E7,1.605758E7,19870213
10538,Passenger 57,1.5E7,4.4065653E7,19921105
11092,Presumed Innocent,2.2E7,2.21303188E8,19900725
18410,Project X,1.8E7,1.8532286E7,19870417
14904,Proof,1500000.0,524668.0,19910815
19065,Pure Luck,1.701E7,2.4941969E7,19910809
3176,Battle Royale,196000.0,2.5E7,20001216
9261,The Wedding Banquet,1000000.0,6933459.0,19930804
23908,A Midnight Clear,5000000.0,1.9032261E7,19920424
14671,Summer School,1.7E7,3.5114428E7,19870722
20763,Radio Flyer,3.5E7,4651977.0,19920221
2047,The Real McCoy,270000.0,8000000.0,19930910
14249,Revenge,1.0E7,1.5645616E7,19900216
10021,The Secret of My Success,1.2E7,1.10996879E8,19870410
14746,Streets of Fire,800000.0,8089290.0,19840601
11824,Teen Wolf,417000.0,2.4946533E7,19850823
8222,High Heels,3000000.0,1710057.0,19911023
9846,To Live and Die in L.A.,8.0E7,1.7307019E7,19851101
23719,Trapped in Paradise,2000000.0,5777916.0,19941202
483,Wild at Heart,9500000.0,1.4560247E7,19900501
10166,The Witches,1.25E7,1.5360553E7,19900216
11018,Year of the Dragon,2.4E7,1.8707466E7,19850816
28293,Flying Down to Rio,2.1E7,8.3137864E7,19331229
28292,Follow the Fleet,1.7E8,2.22104681E8,19360220
3681,What's New Pussycat?,2.2E7,1.928813E7,19650622
43875,Mary of Scotland,864000.0,1276000.0,19360828
17687,The Public Enemy,2.15E7,4.11E7,19310423
17641,National Velvet,7.5E7,1.34403112E8,19441213
12545,Jesus Christ Superstar,7.0E7,1.32E7,19730815
898,Birdman of Alcatraz,2650000.0,3100000.0,19620703
618,The Birth of a Nation,5000000.0,1.1E7,19150208
44162,The Blue Kite,2.0E7,2.2905522E7,19940202
19120,Juliet of the Spirits,1.4E7,1.2303904E7,19651022
3089,Red River,3000000.0,9012000.0,19480826
29845,A Woman Under the Influence,9000000.0,9518342.0,19740919
995,Stagecoach,531374.0,1103757.0,19390302
11839,The Court Jester,4000000.0,5000000.0,19551224
916,Bullitt,1.0E7,4.2300873E7,19681017
31509,Way Down East,2.5E7,3.917113E7,19200903
1976,Jezebel,1250000.0,1.4E7,19380319
3062,42nd Street,439000.0,2281000.0,19330202
42045,Sweet Dreams,5.5E7,9.8625775E7,19851002
4939,Send Me No Flowers,2.5E7,4.9042224E7,19641014
15927,A Passage to India,8000000.0,2.7187653E7,19841214
7857,Amarcord,5000000.0,2.0471382E7,19731213
13912,Horse Feathers,1.5E7,2.7150534E7,19320819
987,The Front Page,4000000.0,4.9364621E7,19741201
65869,Attraction,1.9E7,2.5537221E7,20010422
37749,Looking for Mr. Goodbar,1.0E7,2.2512655E7,19771019
30140,Rivers and Tides,1.5E7,3.27047E7,20010213
33302,The Girl from Paris,1.6E7,1897404.0,20010905
46932,Seven Days to Noon,2.3E7,1.059E8,19501030
81,Nausicaä of the Valley of the Wind,7.5E7,3301446.0,19840311
70423,CrissCross,2.3E7,9.4999898E7,19920508
11821,Doc Hollywood,4000000.0,2924635.0,19910802
10023,Dragnet,2.0E7,6.6673516E7,19870625
51036,MadHouse,1.8E7,2.4159872E7,19900216
11519,1941,3.5E7,3.1755742E7,19791213
72087,A Shot at Glory,4.0E7,4.5500797E7,20000503
