date_id,full_date,year,quarter,month,month_name,day,week_of_year,day_of_week,day_name,is_weekend
20060609,2006-06-09,2006,2,6,June,9,23,4,Friday,False
20060615,2006-06-15,2006,2,6,June,15,24,3,Thursday,False
20060616,2006-06-16,2006,2,6,June,16,24,4,Friday,False
20060617,2006-06-17,2006,2,6,June,17,24,5,Saturday,True
20060620,2006-06-20,2006,2,6,June,20,25,1,Tuesday,False
20060621,2006-06-21,2006,2,6,June,21,25,2,Wednesday,False
20060622,2006-06-22,2006,2,6,June,22,25,3,Thursday,False
20060623,2006-06-23,2006,2,6,June,23,25,4,Friday,False
20060624,2006-06-24,2006,2,6,June,24,25,5,Saturday,True
20060629,2006-06-29,2006,2,6,June,29,26,3,Thursday,False
20060630,2006-06-30,2006,2,6,June,30,26,4,Friday,False
20060706,2006-07-06,2006,3,7,July,6,27,3,Thursday,False
20060714,2006-07-14,2006,3,7,July,14,28,4,Friday,False
20060720,2006-07-20,2006,3,7,July,20,29,3,Thursday,False
20060721,2006-07-21,2006,3,7,July,21,29,4,Friday,False
20060726,2006-07-26,2006,3,7,July,26,30,2,Wednesday,False
20060727,2006-07-27,2006,3,7,July,27,30,3,Thursday,False
20060729,2006-07-29,2006,3,7,July,29,30,5,Saturday,True
20060804,2006-08-04,2006,3,8,August,4,31,4,Friday,False
20060806,2006-08-06,2006,3,8,August,6,31,6,Sunday,True
20060809,2006-08-09,2006,3,8,August,9,32,2,Wednesday,False
20060811,2006-08-11,2006,3,8,August,11,32,4,Friday,False
20060816,2006-08-16,2006,3,8,August,16,33,2,Wednesday,False
20060818,2006-08-18,2006,3,8,August,18,33,4,Friday,False
20060823,2006-08-23,2006,3,8,August,23,34,2,Wednesday,False
20060825,2006-08-25,2006,3,8,August,25,34,4,Friday,False
20060830,2006-08-30,2006,3,8,August,30,35,2,Wednesday,False
20060831,2006-08-31,2006,3,8,August,31,35,3,Thursday,False
20060901,2006-09-01,2006,3,9,September,1,35,4,Friday,False
20060902,2006-09-02,2006,3,9,September,2,35,5,Saturday,True
20060906,2006-09-06,2006,3,9,September,6,36,2,Wednesday,False
20060907,2006-09-07,2006,3,9,September,7,36,3,Thursday,False
20060908,2006-09-08,2006,3,9,September,8,36,4,Friday,False
20060909,2006-09-09,2006,3,9,September,9,36,5,Saturday,True
20060910,2006-09-10,2006,3,9,September,10,36,6,Sunday,True
20060912,2006-09-12,2006,3,9,September,12,37,1,Tuesday,False
20060913,2006-09-13,2006,3,9,September,13,37,2,Wednesday,False
20060914,2006-09-14,2006,3,9,September,14,37,3,Thursday,False
20060915,2006-09-15,2006,3,9,September,15,37,4,Friday,False
20060919,2006-09-19,2006,3,9,September,19,38,1,Tuesday,False
20060922,2006-09-22,2006,3,9,September,22,38,4,Friday,False
20060928,2006-09-28,2006,3,9,September,28,39,3,Thursday,False
20060929,2006-09-29,2006,3,9,September,29,39,4,Friday,False
20061002,2006-10-02,2006,4,10,October,2,40,0,Monday,False
20061005,2006-10-05,2006,4,10,October,5,40,3,Thursday,False
20061006,2006-10-06,2006,4,10,October,6,40,4,Friday,False
20061009,2006-10-09,2006,4,10,October,9,41,0,Monday,False
20061012,2006-10-12,2006,4,10,October,12,41,3,Thursday,False
20061013,2006-10-13,2006,4,10,October,13,41,4,Friday,False
20061014,2006-10-14,2006,4,10,October,14,41,5,Saturday,True
20061015,2006-10-15,2006,4,10,October,15,41,6,Sunday,True
20061018,2006-10-18,2006,4,10,October,18,42,2,Wednesday,False
20061019,2006-10-19,2006,4,10,October,19,42,3,Thursday,False
20061020,2006-10-20,2006,4,10,October,20,42,4,Friday,False
20061022,2006-10-22,2006,4,10,October,22,42,6,Sunday,True
20061027,2006-10-27,2006,4,10,October,27,43,4,Friday,False
20061101,2006-11-01,2006,4,11,November,1,44,2,Wednesday,False
20061103,2006-11-03,2006,4,11,November,3,44,4,Friday,False
20061108,2006-11-08,2006,4,11,November,8,45,2,Wednesday,False
20061110,2006-11-10,2006,4,11,November,10,45,4,Friday,False
20061116,2006-11-16,2006,4,11,November,16,46,3,Thursday,False
20061117,2006-11-17,2006,4,11,November,17,46,4,Friday,False
20061122,2006-11-22,2006,4,11,November,22,47,2,Wednesday,False
20061123,2006-11-23,2006,4,11,November,23,47,3,Thursday,False
20061124,2006-11-24,2006,4,11,November,24,47,4,Friday,False
20061201,2006-12-01,2006,4,12,December,1,48,4,Friday,False
20061203,2006-12-03,2006,4,12,December,3,48,6,Sunday,True
20061207,2006-12-07,2006,4,12,December,7,49,3,Thursday,False
20061208,2006-12-08,2006,4,12,December,8,49,4,Friday,False
20061209,2006-12-09,2006,4,12,December,9,49,5,Saturday,True
20061211,2006-12-11,2006,4,12,December,11,50,0,Monday,False
20061213,2006-12-13,2006,4,12,December,13,50,2,Wednesday,False
20061214,2006-12-14,2006,4,12,December,14,50,3,Thursday,False
20061215,2006-12-15,2006,4,12,December,15,50,4,Friday,False
20061220,2006-12-20,2006,4,12,December,20,51,2,Wednesday,False
20061225,2006-12-25,2006,4,12,December,25,52,0,Monday,False
20061226,2006-12-26,2006,4,12,December,26,52,1,Tuesday,False
20061229,2006-12-29,2006,4,12,December,29,52,4,Friday,False
20070101,2007-01-01,2007,1,1,January,1,1,0,Monday,False
20070105,2007-01-05,2007,1,1,January,5,1,4,Friday,False
20070111,2007-01-11,2007,1,1,January,11,2,3,Thursday,False
20070112,2007-01-12,2007,1,1,January,12,2,4,Friday,False
20070119,2007-01-19,2007,1,1,January,19,3,4,Friday,False
20070125,2007-01-25,2007,1,1,January,25,4,3,Thursday,False
20070126,2007-01-26,2007,1,1,January,26,4,4,Friday,False
20070131,2007-01-31,2007,1,1,January,31,5,2,Wednesday,False
20070202,2007-02-02,2007,1,2,February,2,5,4,Friday,False
20070206,2007-02-06,2007,1,2,February,6,6,1,Tuesday,False
20070208,2007-02-08,2007,1,2,February,8,6,3,Thursday,False
20070209,2007-02-09,2007,1,2,February,9,6,4,Friday,False
20070212,2007-02-12,2007,1,2,February,12,7,0,Monday,False
20070214,2007-02-14,2007,1,2,February,14,7,2,Wednesday,False
20070216,2007-02-16,2007,1,2,February,16,7,4,Friday,False
20070223,2007-02-23,2007,1,2,February,23,8,4,Friday,False
20070302,2007-03-02,2007,1,3,March,2,9,4,Friday,False
20070309,2007-03-09,2007,1,3,March,9,10,4,Friday,False
20070316,2007-03-16,2007,1,3,March,16,11,4,Friday,False
20070322,2007-03-22,2007,1,3,March,22,12,3,Thursday,False
20070323,2007-03-23,2007,1,3,March,23,12,4,Friday,False
20070405,2007-04-05,2007,2,4,April,5,14,3,Thursday,False
20070410,2007-04-10,2007,2,4,April,10,15,1,Tuesday,False
20070412,2007-04-12,2007,2,4,April,12,15,3,Thursday,False
20070413,2007-04-13,2007,2,4,April,13,15,4,Friday,False
20070416,2007-04-16,2007,2,4,April,16,16,0,Monday,False
20070419,2007-04-19,2007,2,4,April,19,16,3,Thursday,False
20070420,2007-04-20,2007,2,4,April,20,16,4,Friday,False
20070422,2007-04-22,2007,2,4,April,22,16,6,Sunday,True
20070424,2007-04-24,2007,2,4,April,24,17,1,Tuesday,False
20070426,2007-04-26,2007,2,4,April,26,17,3,Thursday,False
20070427,2007-04-27,2007,2,4,April,27,17,4,Friday,False
20070428,2007-04-28,2007,2,4,April,28,17,5,Saturday,True
20070430,2007-04-30,2007,2,4,April,30,18,0,Monday,False
20070501,2007-05-01,2007,2,5,May,1,18,1,Tuesday,False
20070506,2007-05-06,2007,2,5,May,6,18,6,Sunday,True
20070511,2007-05-11,2007,2,5,May,11,19,4,Friday,False
20070516,2007-05-16,2007,2,5,May,16,20,2,Wednesday,False
20070517,2007-05-17,2007,2,5,May,17,20,3,Thursday,False
20070519,2007-05-19,2007,2,5,May,19,20,5,Saturday,True
20070521,2007-05-21,2007,2,5,May,21,21,0,Monday,False
20070523,2007-05-23,2007,2,5,May,23,21,2,Wednesday,False
20070525,2007-05-25,2007,2,5,May,25,21,4,Friday,False
20070601,2007-06-01,2007,2,6,June,1,22,4,Friday,False
20070606,2007-06-06,2007,2,6,June,6,23,2,Wednesday,False
20070607,2007-06-07,2007,2,6,June,7,23,3,Thursday,False
20070608,2007-06-08,2007,2,6,June,8,23,4,Friday,False
20070609,2007-06-09,2007,2,6,June,9,23,5,Saturday,True
20070614,2007-06-14,2007,2,6,June,14,24,3,Thursday,False
20070620,2007-06-20,2007,2,6,June,20,25,2,Wednesday,False
20070622,2007-06-22,2007,2,6,June,22,25,4,Friday,False
20070627,2007-06-27,2007,2,6,June,27,26,2,Wednesday,False
20070628,2007-06-28,2007,2,6,June,28,26,3,Thursday,False
20070704,2007-07-04,2007,3,7,July,4,27,2,Wednesday,False
20070712,2007-07-12,2007,3,7,July,12,28,3,Thursday,False
20070713,2007-07-13,2007,3,7,July,13,28,4,Friday,False
20070725,2007-07-25,2007,3,7,July,25,30,2,Wednesday,False
20070726,2007-07-26,2007,3,7,July,26,30,3,Thursday,False
20070727,2007-07-27,2007,3,7,July,27,30,4,Friday,False
20070803,2007-08-03,2007,3,8,August,3,31,4,Friday,False
20070808,2007-08-08,2007,3,8,August,8,32,2,Wednesday,False
20070809,2007-08-09,2007,3,8,August,9,32,3,Thursday,False
20070817,2007-08-17,2007,3,8,August,17,33,4,Friday,False
20070822,2007-08-22,2007,3,8,August,22,34,2,Wednesday,False
20070823,2007-08-23,2007,3,8,August,23,34,3,Thursday,False
20070824,2007-08-24,2007,3,8,August,24,34,4,Friday,False
20070829,2007-08-29,2007,3,8,August,29,35,2,Wednesday,False
20070831,2007-08-31,2007,3,8,August,31,35,4,Friday,False
20070902,2007-09-02,2007,3,9,September,2,35,6,Sunday,True
20070906,2007-09-06,2007,3,9,September,6,36,3,Thursday,False
20070907,2007-09-07,2007,3,9,September,7,36,4,Friday,False
20070908,2007-09-08,2007,3,9,September,8,36,5,Saturday,True
20070909,2007-09-09,2007,3,9,September,9,36,6,Sunday,True
20070911,2007-09-11,2007,3,9,September,11,37,1,Tuesday,False
20070913,2007-09-13,2007,3,9,September,13,37,3,Thursday,False
20070914,2007-09-14,2007,3,9,September,14,37,4,Friday,False
20070915,2007-09-15,2007,3,9,September,15,37,5,Saturday,True
20070920,2007-09-20,2007,3,9,September,20,38,3,Thursday,False
20070921,2007-09-21,2007,3,9,September,21,38,4,Friday,False
20070926,2007-09-26,2007,3,9,September,26,39,2,Wednesday,False
20070928,2007-09-28,2007,3,9,September,28,39,4,Friday,False
20071004,2007-10-04,2007,4,10,October,4,40,3,Thursday,False
20071005,2007-10-05,2007,4,10,October,5,40,4,Friday,False
20071009,2007-10-09,2007,4,10,October,9,41,1,Tuesday,False
20071012,2007-10-12,2007,4,10,October,12,41,4,Friday,False
20071014,2007-10-14,2007,4,10,October,14,41,6,Sunday,True
20071018,2007-10-18,2007,4,10,October,18,42,3,Thursday,False
20071019,2007-10-19,2007,4,10,October,19,42,4,Friday,False
20071020,2007-10-20,2007,4,10,October,20,42,5,Saturday,True
20071022,2007-10-22,2007,4,10,October,22,43,0,Monday,False
20071025,2007-10-25,2007,4,10,October,25,43,3,Thursday,False
20071026,2007-10-26,2007,4,10,October,26,43,4,Friday,False
20071028,2007-10-28,2007,4,10,October,28,43,6,Sunday,True
20071102,2007-11-02,2007,4,11,November,2,44,4,Friday,False
20071107,2007-11-07,2007,4,11,November,7,45,2,Wednesday,False
20071108,2007-11-08,2007,4,11,November,8,45,3,Thursday,False
20071109,2007-11-09,2007,4,11,November,9,45,4,Friday,False
20071115,2007-11-15,2007,4,11,November,15,46,3,Thursday,False
20071116,2007-11-16,2007,4,11,November,16,46,4,Friday,False
20071120,2007-11-20,2007,4,11,November,20,47,1,Tuesday,False
20071121,2007-11-21,2007,4,11,November,21,47,2,Wednesday,False
20071128,2007-11-28,2007,4,11,November,28,48,2,Wednesday,False
20071204,2007-12-04,2007,4,12,December,4,49,1,Tuesday,False
20071213,2007-12-13,2007,4,12,December,13,50,3,Thursday,False
20071214,2007-12-14,2007,4,12,December,14,50,4,Friday,False
20071217,2007-12-17,2007,4,12,December,17,51,0,Monday,False
20071219,2007-12-19,2007,4,12,December,19,51,2,Wednesday,False
20071220,2007-12-20,2007,4,12,December,20,51,3,Thursday,False
20071221,2007-12-21,2007,4,12,December,21,51,4,Friday,False
20071225,2007-12-25,2007,4,12,December,25,52,1,Tuesday,False
20071227,2007-12-27,2007,4,12,December,27,52,3,Thursday,False
20071228,2007-12-28,2007,4,12,December,28,52,4,Friday,False
20080101,2008-01-01,2008,1,1,January,1,1,1,Tuesday,False
20080109,2008-01-09,2008,1,1,January,9,2,2,Wednesday,False
20080110,2008-01-10,2008,1,1,January,10,2,3,Thursday,False
20080113,2008-01-13,2008,1,1,January,13,2,6,Sunday,True
20080115,2008-01-15,2008,1,1,January,15,3,1,Tuesday,False
20080118,2008-01-18,2008,1,1,January,18,3,4,Friday,False
20080122,2008-01-22,2008,1,1,January,22,4,1,Tuesday,False
20080126,2008-01-26,2008,1,1,January,26,4,5,Saturday,True
20080130,2008-01-30,2008,1,1,January,30,5,2,Wednesday,False
20080201,2008-02-01,2008,1,2,February,1,5,4,Friday,False
20080203,2008-02-03,2008,1,2,February,3,5,6,Sunday,True
20080207,2008-02-07,2008,1,2,February,7,6,3,Thursday,False
20080208,2008-02-08,2008,1,2,February,8,6,4,Friday,False
20080209,2008-02-09,2008,1,2,February,9,6,5,Saturday,True
20080218,2008-02-18,2008,1,2,February,18,8,0,Monday,False
20080222,2008-02-22,2008,1,2,February,22,8,4,Friday,False
20080226,2008-02-26,2008,1,2,February,26,9,1,Tuesday,False
20080228,2008-02-28,2008,1,2,February,28,9,3,Thursday,False
20080303,2008-03-03,2008,1,3,March,3,10,0,Monday,False
20080304,2008-03-04,2008,1,3,March,4,10,1,Tuesday,False
20080311,2008-03-11,2008,1,3,March,11,11,1,Tuesday,False
20080314,2008-03-14,2008,1,3,March,14,11,4,Friday,False
20080324,2008-03-24,2008,1,3,March,24,13,0,Monday,False
20080327,2008-03-27,2008,1,3,March,27,13,3,Thursday,False
20080328,2008-03-28,2008,1,3,March,28,13,4,Friday,False
20080403,2008-04-03,2008,2,4,April,3,14,3,Thursday,False
20080410,2008-04-10,2008,2,4,April,10,15,3,Thursday,False
20080411,2008-04-11,2008,2,4,April,11,15,4,Friday,False
20080418,2008-04-18,2008,2,4,April,18,16,4,Friday,False
20080423,2008-04-23,2008,2,4,April,23,17,2,Wednesday,False
20080424,2008-04-24,2008,2,4,April,24,17,3,Thursday,False
20080425,2008-04-25,2008,2,4,April,25,17,4,Friday,False
20080428,2008-04-28,2008,2,4,April,28,18,0,Monday,False
20080430,2008-04-30,2008,2,4,April,30,18,2,Wednesday,False
20080502,2008-05-02,2008,2,5,May,2,18,4,Friday,False
20080507,2008-05-07,2008,2,5,May,7,19,2,Wednesday,False
20080512,2008-05-12,2008,2,5,May,12,20,0,Monday,False
20080521,2008-05-21,2008,2,5,May,21,21,2,Wednesday,False
20080523,2008-05-23,2008,2,5,May,23,21,4,Friday,False
20080529,2008-05-29,2008,2,5,May,29,22,3,Thursday,False
20080604,2008-06-04,2008,2,6,June,4,23,2,Wednesday,False
20080605,2008-06-05,2008,2,6,June,5,23,3,Thursday,False
20080611,2008-06-11,2008,2,6,June,11,24,2,Wednesday,False
20080612,2008-06-12,2008,2,6,June,12,24,3,Thursday,False
20080619,2008-06-19,2008,2,6,June,19,25,3,Thursday,False
20080620,2008-06-20,2008,2,6,June,20,25,4,Friday,False
20080622,2008-06-22,2008,2,6,June,22,25,6,Sunday,True
20080625,2008-06-25,2008,2,6,June,25,26,2,Wednesday,False
20080701,2008-07-01,2008,3,7,July,1,27,1,Tuesday,False
20080703,2008-07-03,2008,3,7,July,3,27,3,Thursday,False
20080704,2008-07-04,2008,3,7,July,4,27,4,Friday,False
20080710,2008-07-10,2008,3,7,July,10,28,3,Thursday,False
20080711,2008-07-11,2008,3,7,July,11,28,4,Friday,False
20080716,2008-07-16,2008,3,7,July,16,29,2,Wednesday,False
20080717,2008-07-17,2008,3,7,July,17,29,3,Thursday,False
20080718,2008-07-18,2008,3,7,July,18,29,4,Friday,False
20080719,2008-07-19,2008,3,7,July,19,29,5,Saturday,True
20080724,2008-07-24,2008,3,7,July,24,30,3,Thursday,False
20080725,2008-07-25,2008,3,7,July,25,30,4,Friday,False
20080801,2008-08-01,2008,3,8,August,1,31,4,Friday,False
20080805,2008-08-05,2008,3,8,August,5,32,1,Tuesday,False
20080806,2008-08-06,2008,3,8,August,6,32,2,Wednesday,False
20080807,2008-08-07,2008,3,8,August,7,32,3,Thursday,False
20080808,2008-08-08,2008,3,8,August,8,32,4,Friday,False
20080814,2008-08-14,2008,3,8,August,14,33,3,Thursday,False
20080815,2008-08-15,2008,3,8,August,15,33,4,Friday,False
20080819,2008-08-19,2008,3,8,August,19,34,1,Tuesday,False
20080820,2008-08-20,2008,3,8,August,20,34,2,Wednesday,False
20080821,2008-08-21,2008,3,8,August,21,34,3,Thursday,False
20080822,2008-08-22,2008,3,8,August,22,34,4,Friday,False
20080823,2008-08-23,2008,3,8,August,23,34,5,Saturday,True
20080828,2008-08-28,2008,3,8,August,28,35,3,Thursday,False
20080829,2008-08-29,2008,3,8,August,29,35,4,Friday,False
20080904,2008-09-04,2008,3,9,September,4,36,3,Thursday,False
20080905,2008-09-05,2008,3,9,September,5,36,4,Friday,False
20080906,2008-09-06,2008,3,9,September,6,36,5,Saturday,True
20080907,2008-09-07,2008,3,9,September,7,36,6,Sunday,True
20080909,2008-09-09,2008,3,9,September,9,37,1,Tuesday,False
20080911,2008-09-11,2008,3,9,September,11,37,3,Thursday,False
20080912,2008-09-12,2008,3,9,September,12,37,4,Friday,False
20080915,2008-09-15,2008,3,9,September,15,38,0,Monday,False
20080917,2008-09-17,2008,3,9,September,17,38,2,Wednesday,False
20080918,2008-09-18,2008,3,9,September,18,38,3,Thursday,False
20080919,2008-09-19,2008,3,9,September,19,38,4,Friday,False
20080925,2008-09-25,2008,3,9,September,25,39,3,Thursday,False
20080926,2008-09-26,2008,3,9,September,26,39,4,Friday,False
20081002,2008-10-02,2008,4,10,October,2,40,3,Thursday,False
20081003,2008-10-03,2008,4,10,October,3,40,4,Friday,False
20081007,2008-10-07,2008,4,10,October,7,41,1,Tuesday,False
20081010,2008-10-10,2008,4,10,October,10,41,4,Friday,False
20081017,2008-10-17,2008,4,10,October,17,42,4,Friday,False
20081021,2008-10-21,2008,4,10,October,21,43,1,Tuesday,False
20081023,2008-10-23,2008,4,10,October,23,43,3,Thursday,False
20081027,2008-10-27,2008,4,10,October,27,44,0,Monday,False
20081105,2008-11-05,2008,4,11,November,5,45,2,Wednesday,False
20081113,2008-11-13,2008,4,11,November,13,46,3,Thursday,False
20081114,2008-11-14,2008,4,11,November,14,46,4,Friday,False
20081117,2008-11-17,2008,4,11,November,17,47,0,Monday,False
20081118,2008-11-18,2008,4,11,November,18,47,1,Tuesday,False
20081119,2008-11-19,2008,4,11,November,19,47,2,Wednesday,False
20081120,2008-11-20,2008,4,11,November,20,47,3,Thursday,False
20081121,2008-11-21,2008,4,11,November,21,47,4,Friday,False
20081124,2008-11-24,2008,4,11,November,24,48,0,Monday,False
20081126,2008-11-26,2008,4,11,November,26,48,2,Wednesday,False
20081127,2008-11-27,2008,4,11,November,27,48,3,Thursday,False
20081204,2008-12-04,2008,4,12,December,4,49,3,Thursday,False
20081205,2008-12-05,2008,4,12,December,5,49,4,Friday,False
20081209,2008-12-09,2008,4,12,December,9,50,1,Tuesday,False
20081210,2008-12-10,2008,4,12,December,10,50,2,Wednesday,False
20081211,2008-12-11,2008,4,12,December,11,50,3,Thursday,False
20081212,2008-12-12,2008,4,12,December,12,50,4,Friday,False
20081217,2008-12-17,2008,4,12,December,17,51,2,Wednesday,False
20081218,2008-12-18,2008,4,12,December,18,51,3,Thursday,False
20081219,2008-12-19,2008,4,12,December,19,51,4,Friday,False
20081223,2008-12-23,2008,4,12,December,23,52,1,Tuesday,False
20081224,2008-12-24,2008,4,12,December,24,52,2,Wednesday,False
20081225,2008-12-25,2008,4,12,December,25,52,3,Thursday,False
20081231,2008-12-31,2008,4,12,December,31,1,2,Wednesday,False
20090106,2009-01-06,2009,1,1,January,6,2,1,Tuesday,False
20090109,2009-01-09,2009,1,1,January,9,2,4,Friday,False
20090115,2009-01-15,2009,1,1,January,15,3,3,Thursday,False
20090116,2009-01-16,2009,1,1,January,16,3,4,Friday,False
20090118,2009-01-18,2009,1,1,January,18,3,6,Sunday,True
20090120,2009-01-20,2009,1,1,January,20,4,1,Tuesday,False
20090122,2009-01-22,2009,1,1,January,22,4,3,Thursday,False
20090127,2009-01-27,2009,1,1,January,27,5,1,Tuesday,False
20090203,2009-02-03,2009,1,2,February,3,6,1,Tuesday,False
20090205,2009-02-05,2009,1,2,February,5,6,3,Thursday,False
20090206,2009-02-06,2009,1,2,February,6,6,4,Friday,False
20090209,2009-02-09,2009,1,2,February,9,7,0,Monday,False
20090210,2009-02-10,2009,1,2,February,10,7,1,Tuesday,False
20090213,2009-02-13,2009,1,2,February,13,7,4,Friday,False
20090218,2009-02-18,2009,1,2,February,18,8,2,Wednesday,False
20090220,2009-02-20,2009,1,2,February,20,8,4,Friday,False
20090227,2009-02-27,2009,1,2,February,27,9,4,Friday,False
20090304,2009-03-04,2009,1,3,March,4,10,2,Wednesday,False
20090305,2009-03-05,2009,1,3,March,5,10,3,Thursday,False
20090306,2009-03-06,2009,1,3,March,6,10,4,Friday,False
20090311,2009-03-11,2009,1,3,March,11,11,2,Wednesday,False
20090312,2009-03-12,2009,1,3,March,12,11,3,Thursday,False
20090313,2009-03-13,2009,1,3,March,13,11,4,Friday,False
20090315,2009-03-15,2009,1,3,March,15,11,6,Sunday,True
20090319,2009-03-19,2009,1,3,March,19,12,3,Thursday,False
20090320,2009-03-20,2009,1,3,March,20,12,4,Friday,False
20090325,2009-03-25,2009,1,3,March,25,13,2,Wednesday,False
20090401,2009-04-01,2009,2,4,April,1,14,2,Wednesday,False
20090402,2009-04-02,2009,2,4,April,2,14,3,Thursday,False
20090403,2009-04-03,2009,2,4,April,3,14,4,Friday,False
20090410,2009-04-10,2009,2,4,April,10,15,4,Friday,False
20090417,2009-04-17,2009,2,4,April,17,16,4,Friday,False
20090422,2009-04-22,2009,2,4,April,22,17,2,Wednesday,False
20090424,2009-04-24,2009,2,4,April,24,17,4,Friday,False
20090428,2009-04-28,2009,2,4,April,28,18,1,Tuesday,False
20090505,2009-05-05,2009,2,5,May,5,19,1,Tuesday,False
20090506,2009-05-06,2009,2,5,May,6,19,2,Wednesday,False
20090515,2009-05-15,2009,2,5,May,15,20,4,Friday,False
20090517,2009-05-17,2009,2,5,May,17,20,6,Sunday,True
20090518,2009-05-18,2009,2,5,May,18,21,0,Monday,False
20090520,2009-05-20,2009,2,5,May,20,21,2,Wednesday,False
20090605,2009-06-05,2009,2,6,June,5,23,4,Friday,False
20090606,2009-06-06,2009,2,6,June,6,23,5,Saturday,True
20090608,2009-06-08,2009,2,6,June,8,24,0,Monday,False
20090612,2009-06-12,2009,2,6,June,12,24,4,Friday,False
20090613,2009-06-13,2009,2,6,June,13,24,5,Saturday,True
20090618,2009-06-18,2009,2,6,June,18,25,3,Thursday,False
20090619,2009-06-19,2009,2,6,June,19,25,4,Friday,False
20090626,2009-06-26,2009,2,6,June,26,26,4,Friday,False
20090629,2009-06-29,2009,2,6,June,29,27,0,Monday,False
20090707,2009-07-07,2009,3,7,July,7,28,1,Tuesday,False
20090709,2009-07-09,2009,3,7,July,9,28,3,Thursday,False
20090717,2009-07-17,2009,3,7,July,17,29,4,Friday,False
20090721,2009-07-21,2009,3,7,July,21,30,1,Tuesday,False
20090724,2009-07-24,2009,3,7,July,24,30,4,Friday,False
20090731,2009-07-31,2009,3,7,July,31,31,4,Friday,False
20090804,2009-08-04,2009,3,8,August,4,32,1,Tuesday,False
20090805,2009-08-05,2009,3,8,August,5,32,2,Wednesday,False
20090806,2009-08-06,2009,3,8,August,6,32,3,Thursday,False
20090812,2009-08-12,2009,3,8,August,12,33,2,Wednesday,False
20090813,2009-08-13,2009,3,8,August,13,33,3,Thursday,False
20090814,2009-08-14,2009,3,8,August,14,33,4,Friday,False
20090818,2009-08-18,2009,3,8,August,18,34,1,Tuesday,False
20090819,2009-08-19,2009,3,8,August,19,34,2,Wednesday,False
20090821,2009-08-21,2009,3,8,August,21,34,4,Friday,False
20090825,2009-08-25,2009,3,8,August,25,35,1,Tuesday,False
20090826,2009-08-26,2009,3,8,August,26,35,2,Wednesday,False
20090828,2009-08-28,2009,3,8,August,28,35,4,Friday,False
20090903,2009-09-03,2009,3,9,September,3,36,3,Thursday,False
20090904,2009-09-04,2009,3,9,September,4,36,4,Friday,False
20090905,2009-09-05,2009,3,9,September,5,36,5,Saturday,True
20090906,2009-09-06,2009,3,9,September,6,36,6,Sunday,True
20090907,2009-09-07,2009,3,9,September,7,37,0,Monday,False
20090908,2009-09-08,2009,3,9,September,8,37,1,Tuesday,False
20090909,2009-09-09,2009,3,9,September,9,37,2,Wednesday,False
20090911,2009-09-11,2009,3,9,September,11,37,4,Friday,False
20090912,2009-09-12,2009,3,9,September,12,37,5,Saturday,True
20090913,2009-09-13,2009,3,9,September,13,37,6,Sunday,True
20090915,2009-09-15,2009,3,9,September,15,38,1,Tuesday,False
20090916,2009-09-16,2009,3,9,September,16,38,2,Wednesday,False
20090917,2009-09-17,2009,3,9,September,17,38,3,Thursday,False
20090918,2009-09-18,2009,3,9,September,18,38,4,Friday,False
20090919,2009-09-19,2009,3,9,September,19,38,5,Saturday,True
20090924,2009-09-24,2009,3,9,September,24,39,3,Thursday,False
20090925,2009-09-25,2009,3,9,September,25,39,4,Friday,False
20090929,2009-09-29,2009,3,9,September,29,40,1,Tuesday,False
20091001,2009-10-01,2009,4,10,October,1,40,3,Thursday,False
20091002,2009-10-02,2009,4,10,October,2,40,4,Friday,False
20091007,2009-10-07,2009,4,10,October,7,41,2,Wednesday,False
20091008,2009-10-08,2009,4,10,October,8,41,3,Thursday,False
20091009,2009-10-09,2009,4,10,October,9,41,4,Friday,False
20091010,2009-10-10,2009,4,10,October,10,41,5,Saturday,True
20091015,2009-10-15,2009,4,10,October,15,42,3,Thursday,False
20091016,2009-10-16,2009,4,10,October,16,42,4,Friday,False
20091017,2009-10-17,2009,4,10,October,17,42,5,Saturday,True
20091022,2009-10-22,2009,4,10,October,22,43,3,Thursday,False
20091023,2009-10-23,2009,4,10,October,23,43,4,Friday,False
20091028,2009-10-28,2009,4,10,October,28,44,2,Wednesday,False
20091029,2009-10-29,2009,4,10,October,29,44,3,Thursday,False
20091104,2009-11-04,2009,4,11,November,4,45,2,Wednesday,False
20091105,2009-11-05,2009,4,11,November,5,45,3,Thursday,False
20091106,2009-11-06,2009,4,11,November,6,45,4,Friday,False
20091113,2009-11-13,2009,4,11,November,13,46,4,Friday,False
20091119,2009-11-19,2009,4,11,November,19,47,3,Thursday,False
20091120,2009-11-20,2009,4,11,November,20,47,4,Friday,False
20091124,2009-11-24,2009,4,11,November,24,48,1,Tuesday,False
20091125,2009-11-25,2009,4,11,November,25,48,2,Wednesday,False
20091126,2009-11-26,2009,4,11,November,26,48,3,Thursday,False
20091127,2009-11-27,2009,4,11,November,27,48,4,Friday,False
20091203,2009-12-03,2009,4,12,December,3,49,3,Thursday,False
20091204,2009-12-04,2009,4,12,December,4,49,4,Friday,False
20091210,2009-12-10,2009,4,12,December,10,50,3,Thursday,False
20091216,2009-12-16,2009,4,12,December,16,51,2,Wednesday,False
20091217,2009-12-17,2009,4,12,December,17,51,3,Thursday,False
20091218,2009-12-18,2009,4,12,December,18,51,4,Friday,False
20091221,2009-12-21,2009,4,12,December,21,52,0,Monday,False
